id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
824800,2026-08-21,Tampa Bay Rays @ Baltimore Orioles,Baltimore Orioles,Tampa Bay Rays,2026-08-21,Oriole Park at Camden Yards,Trevor Rogers,4.15,Freddy Peralta,5.27,Ganador del partido,Baltimore Orioles,64.2%,35.8%,28.4%,80.37,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-21T20:00:02.371015,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
824800,2026-08-21,Tampa Bay Rays @ Baltimore Orioles,Baltimore Orioles,Tampa Bay Rays,2026-08-21,Oriole Park at Camden Yards,Trevor Rogers,4.15,Freddy Peralta,5.27,Más/Menos carreras,N/A,56.0%,44.0%,12.0%,68.3,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.371028,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,9.12,8.5,OVER,56.0,44.0,MARKET
824559,2026-08-21,New York Mets @ Chicago White Sox,Chicago White Sox,New York Mets,2026-08-21,Rate Field,Sean Burke,3.15,Sean Manaea,4.22,Ganador del partido,Chicago White Sox,51.7%,48.3%,3.3%,52.07,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.456205,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824559,2026-08-21,New York Mets @ Chicago White Sox,Chicago White Sox,New York Mets,2026-08-21,Rate Field,Sean Burke,3.15,Sean Manaea,4.22,Más/Menos carreras,N/A,37.2%,62.8%,25.6%,90.24,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-21T20:00:02.456221,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,7.38,8.0,UNDER,37.2,62.8,MARKET
824072,2026-08-21,Detroit Tigers @ Kansas City Royals,Kansas City Royals,Detroit Tigers,2026-08-21,Kauffman Stadium,Noah Cameron,4.16,Troy Melton,1.49,Ganador del partido,Detroit Tigers,49.4%,50.6%,1.2%,50.91,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.538273,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824072,2026-08-21,Detroit Tigers @ Kansas City Royals,Kansas City Royals,Detroit Tigers,2026-08-21,Kauffman Stadium,Noah Cameron,4.16,Troy Melton,1.49,Más/Menos carreras,N/A,18.9%,81.1%,62.2%,100.0,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-21T20:00:02.538285,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.34,8.5,UNDER,18.9,81.1,MARKET
824152,2026-08-21,Athletics @ Houston Astros,Houston Astros,Athletics,2026-08-21,Daikin Park,Hayden Wesneski,5.16,J.T. Ginn,3.53,Ganador del partido,Houston Astros,50.7%,49.3%,1.4%,0.0,N/A,NO_PLAY,READY,2026-08-21T20:00:02.620921,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
824152,2026-08-21,Athletics @ Houston Astros,Houston Astros,Athletics,2026-08-21,Daikin Park,Hayden Wesneski,5.16,J.T. Ginn,3.53,Más/Menos carreras,N/A,58.2%,41.8%,16.4%,0.0,N/A,NO_PLAY,READY,2026-08-21T20:00:02.620934,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,9.29,8.5,OVER,58.2,41.8,MARKET
822857,2026-08-21,Los Angeles Angels @ Texas Rangers,Texas Rangers,Los Angeles Angels,2026-08-21,Globe Life Field,MacKenzie Gore,4.45,Reid Detmers,3.78,Ganador del partido,Los Angeles Angels,49.5%,50.5%,1.0%,50.74,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.691117,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
822857,2026-08-21,Los Angeles Angels @ Texas Rangers,Texas Rangers,Los Angeles Angels,2026-08-21,Globe Life Field,MacKenzie Gore,4.45,Reid Detmers,3.78,Más/Menos carreras,N/A,52.8%,47.2%,5.6%,52.24,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.691130,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.87,7.5,OVER,52.8,47.2,MARKET
824317,2026-08-21,Cleveland Guardians @ Colorado Rockies,Colorado Rockies,Cleveland Guardians,2026-08-21,Coors Field,Tanner Gordon,5.55,Joey Cantillo,3.8,Ganador del partido,Cleveland Guardians,44.0%,56.0%,12.0%,0.0,N/A,NO_PLAY,READY,2026-08-21T20:00:02.781911,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
824317,2026-08-21,Cleveland Guardians @ Colorado Rockies,Colorado Rockies,Cleveland Guardians,2026-08-21,Coors Field,Tanner Gordon,5.55,Joey Cantillo,3.8,Más/Menos carreras,N/A,27.3%,72.7%,45.4%,0.0,N/A,NO_PLAY,READY,2026-08-21T20:00:02.781927,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,8.82,10.5,UNDER,27.3,72.7,MARKET
825045,2026-08-21,Cincinnati Reds @ Arizona Diamondbacks,Arizona Diamondbacks,Cincinnati Reds,2026-08-21,Chase Field,Eduardo Rodriguez,2.71,Nick Lodolo,4.52,Ganador del partido,Arizona Diamondbacks,51.8%,48.2%,3.6%,52.2,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.868895,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
825045,2026-08-21,Cincinnati Reds @ Arizona Diamondbacks,Arizona Diamondbacks,Cincinnati Reds,2026-08-21,Chase Field,Eduardo Rodriguez,2.71,Nick Lodolo,4.52,Más/Menos carreras,N/A,40.5%,59.5%,19.0%,80.1,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-21T20:00:02.868907,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Más/Menos carreras,7.98,8.5,UNDER,40.5,59.5,MARKET
823262,2026-08-21,Minnesota Twins @ San Diego Padres,San Diego Padres,Minnesota Twins,2026-08-21,Petco Park,TBD (HOME),0.0,Connor Prielipp,0.0,Ganador del partido,N/A,N/A,N/A,N/A,N/A,N/A,N/A,WAITING_FOR_STARTER,2026-08-21T20:00:02.997991,1.0.0,Esperando abridor,N/A,Ganador del partido,,,,,,
823262,2026-08-21,Minnesota Twins @ San Diego Padres,San Diego Padres,Minnesota Twins,2026-08-21,Petco Park,TBD (HOME),0.0,Connor Prielipp,0.0,Más/Menos carreras,N/A,N/A,N/A,N/A,N/A,N/A,N/A,WAITING_FOR_STARTER,2026-08-21T20:00:02.998004,1.0.0,Esperando abridor,N/A,Más/Menos carreras,,,,,,
823911,2026-08-21,Pittsburgh Pirates @ Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,2026-08-21,UNIQLO Field at Dodger Stadium,Yoshinobu Yamamoto,2.6,Bubba Chandler,4.23,Ganador del partido,Los Angeles Dodgers,60.0%,40.0%,20.0%,78.7,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-21T20:00:03.073214,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
823911,2026-08-21,Pittsburgh Pirates @ Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,2026-08-21,UNIQLO Field at Dodger Stadium,Yoshinobu Yamamoto,2.6,Bubba Chandler,4.23,Más/Menos carreras,N/A,36.7%,63.3%,26.6%,90.64,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-21T20:00:03.073234,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,7.35,8.0,UNDER,36.7,63.3,MARKET
823101,2026-08-21,Chicago Cubs @ Seattle Mariners,Seattle Mariners,Chicago Cubs,2026-08-21,T-Mobile Park,Emerson Hancock,3.3,Matthew Boyd,4.02,Ganador del partido,Chicago Cubs,40.8%,59.2%,18.4%,78.38,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-21T20:00:03.165375,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
823101,2026-08-21,Chicago Cubs @ Seattle Mariners,Seattle Mariners,Chicago Cubs,2026-08-21,T-Mobile Park,Emerson Hancock,3.3,Matthew Boyd,4.02,Más/Menos carreras,N/A,42.1%,57.9%,15.8%,78.82,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-21T20:00:03.165388,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Más/Menos carreras,7.68,8.0,UNDER,42.1,57.9,MARKET
